 28, 24, 29,  1,  8,  0,  0, 33, 37,1000,  0,0,        0
 29, 25,  2,  1,  4,  0,  0, 19, 48,1000,  0,0,        0
 30, 24, 18,  1,  4,  0,  0, 19, 34,1000,  0,0,        0
 31,  3, 14,  1, 10,  0,  0, 39, 27,1000,  0,0,        0
 32, 15,  8,  1,  1,  0,  0, 32, 29,1000,  0,3,        0
 33, 30,  9,  1,  1,  0,  0, 31,  2,1000,  0,0,        0
 34, 10, 58,  1,  1,  0,  0, 24, 26,1000,  0,0,        0
 35,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 36,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 37,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 38,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 39,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 40, 19,  8,  1,  4,  0,  0, 19,  0,1000,  0,0,        0
 41, 19,  4,  1,  7,  0,  0, 20,  0,1000,  0,0,        0
 42,  6,  5,  1, 10,  0,  0, 21,  0,1000,  0,0,        0
 43, 12, 25,  1, 12,  0,  0, 22,  0,1000,  0,0,        0
 44, 21, 15,  1, 11,  0,  0, 23,  0,1000,  0,0,        0
 45,  4,  7,  1,  5,  0,  0, 24,  0,1000,  0,0,        0
 46,  7, 25,  1,  4,  0,  0, 19,  0,1000,  0,0,        0
 47,  6, 30,  1,  4,  0,  0, 19,  0,1000,  0,0,        0
 48, 36, 32,  1,  4,  0,  0, 19,  0,1000,  0,0,        0
 49, 37, 22,  1,  4,  0,  0, 19,  0,1000,  0,0,        0
 50, 25, 30,  1,  4,  0,  0, 26,  0,1000,  0,0,        0
 51, 22, 26,  1,  7,  0,  0, 25,  0,1000,  0,0,        0
 52,  6, 17,  1,  7,  0,  0, 28,  0,1000,  0,0,        0
 53, 35, 13,  1,  7,  0,  0, 29,  0,1000,  0,0,        0
 54, 24, 34,  1,  7,  0,  0, 27,  0,1000,  0,0,        0
 55,  3, 32,  1, 12,  0,  0, 27,  0,1000,  0,0,        0
 56, 21, 25,  1, 12,  0,  0, 27,  0,1000,  0,0,        0
 57,  7, 18,  1, 12,  0,  0, 22,  0,1000,  0,0,        0
 58, 26, 19,  1, 12,  0,  0, 22,  0,1000,  0,0,        0
 59, 40, 25,  1, 12,  0,  0, 22,  0,1000,  0,0,        0
 60, 14, 25,  1, 12,  0,  0, 22,  0,1000,  0,0,        0
 61, 21, 34,  1, 11,  0,  0, 25,  0,1000,  0,0,        0
 62, 16,  2,  1,  3,  0,  0, 33,  0,1000,  0,0,        0
 63, 27, 31,  1,  3,  0,  0, 34,  0,1000,  0,0,        0
 64, 16, 16,  1,  3,  0,  0, 35,  0,1000,  0,0,        0
 65,  7, 13,  1,  3,  0,  0, 38,  0,1000,  0,0,        0
 66, 31, 11,  1,  3,  0,  0, 36,  0,1000,  0,0,        0
 67, 38, 72,  1,  1,  0,  0, 30,  0,1000,  0,1,        0
 68, 15, 24,  1,  1,  0,  0, 31,  0,1000,  0,0,        0
 69, 33, 25,  1,  1,  0,  0, 32,  0,1000,  0,0,        0
 70,  9, 24,  1,  9,  0,  0, 33,  0,1000,  0,0,        0
 71, 23, 36,  1,  9,  0,  0, 33,  0,1000,  0,0,        0
 72, 30,  2,  1,  9,  0,  0, 34,  0,1000,  0,0,        0
 73, 21, 11,  1,  9,  0,  0, 37,  0,1000,  0,0,        0
 74,  8, 15,  1,  8,  0,  0, 33,  0,1000,  0,0,        0
 75,  3, 29,  1,  8,  0,  0, 34,  0,1000,  0,0,        0
 76,  8, 34,  1,  8,  0,  0, 35,  0,1000,  0,0,        0
 77, 33, 10,  1,  8,  0,  0, 35,  0,1000,  0,0,        0
 78, 28, 37,  1,  8,  0,  0, 36,  0,1000,  0,0,        0
 79, 11,  3,  1,  6,  0,  0, 38,  0,1000,  0,0,        0
 80,  3, 32,  1,  6,  0,  0, 35,  0,1000,  0,0,        0
 81, 24, 10,  1,  6,  0,  0, 36,  0,1000,  0,0,        0
 82,  3, 22,  1,  6,  0,  0, 37,  0,1000,  0,0,        0
 83,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 84,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 85,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 86,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 87,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 88,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 89,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 90,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 91,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 92,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 93,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 94,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 95,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 96,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 97,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 98,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
 99,  0,  0,  1,  0,  0,  0,  0,  0,1000,  0,0,        0
100, 44, -1,  1,  0,  0,  0, 42,  0,   0,  0,0,        0
101, 68, -1,  1,  0,  0,  0, 42,  0,   0,  0,0,        0
102, 67, -1,  1,  0,  0,  0, 42,  0,   0,  0,0,        0
103, 58, -1,  1,  0,  0,  0, 42,  0,   0,  0,0,        0
104, 45, -1,  1,  0,  0,  0, 42,  0,   0,  0,0,        0
105, 69, -1,  1,  0,  0,  0, 42,  0,   0,  0,0,        0
106, 55, -1,  1,  0,  0,  0, 43,  0,   0,  0,0,        0
107, 72, -1,  1,  0,  0,  0, 45,  0,   0,  0,0,        0
108, 80, -1,  1,  0,  0,  0, 46,  0,   0,  0,0,        0
109, 78, -1,  1,  0,  0,  0, 47,  0,   0,  0,0,        0
110, 52, -1,  1,  0,  0,  0, 46,  0,   0,  0,0,        0
111,  2,  3,  1,  7,  0,  0, 44,  0,   0,  0,0,        0
112, 16, 25,  1,  3,117,  0, 48,  0,   0,  0,0,        0
113,  2,  2,  1, 12,118,  0, 49,  0,   0,  0,0,        0
114, 75, 58,  1,  1,119,  0, 50,  0,   0,  0,0,        0
115,  4, 14,  1, 10,120,  0, 51,  0,   0,  0,0,        0
116, 21, 28,  1,  4,121,  0, 52,  0,   0,  0,0,        0
117, 16, 25,  1,  3,  0,112, 54,  0,   0,  0,0,        0
118,  2,  2,  1, 12,  0,113, 54,  0,   0,  0,0,        0
119, 75, 58,  1,  1,  0,114, 54,  0,   0,  0,0,        0
120,  4, 14,  1, 10,  0,115, 53,  0,   0,  0,0,        0
121, 21, 28,  1,  4,  0,116, 55,  0,   0,  0,0,        0
122,  8, 34,  1, 13,  0,  0, 43,  0,   0,  0,0,        0
123, 15, 38,  1, 13,  0,  0, 56,  0,   0,  0,0,        0
124,  6, 22,  1, 13,  0,  0, 57,  0,   0,  0,0,        0
125, 36, 18,  1, 13,  0,  0, 44,  0,   0,  0,0,        0
126, 38,  8,  1, 13,  0,  0, 58,  0,   0,  0,0,        0
127, 22, 26,  1, 15,  0,  0, 53,  0,   0,  0,0,        0
128,  7, 36,  1, 13,  0,  0, 61,  0,   0,  0,0,        0
129,  9, 37,  1, 13,  0,  0, 61,  0,   0,  0,0,        0
130,  8, 37,  1, 13,  0,  0, 61,  0,   0,  0,0,        0
131,  6, 10,  1, 13,  0,  0, 58,  0,   0,  0,0,        0
132, 34, 10,  1, 14,  0,  0, 58,  0,   0,  0,0,        0
133, 37, 38,  1, 14,  0,  0, 62,  0,   0,  0,0,        0
134,212, -1,  1,  0,  0,  0, 63,  0,   0,  0,0,        0
135,213, -1,  1,  0,  0,  0, 63,  0,   0,  0,0,        0
136,214, -1,  1,  0,  0,  0, 63,  0,   0,  0,0,        0
137,215, -1,  1,  0,  0,  0, 63,  0,   0,  0,0,        0
138,  5, 24,  1,  9,  0,  0,109,  0,   0,  0,0,        0
139, 19, 29,  1,  9,  0,  0,110,  0,   0,  0,0,        0
140,  2, 13,  1,  9,  0,  0,111,  0,   0,  0,0,        0
141,  3,  4,  1,  9,  0,  0,112,  0,   0,  0,0,        0
142, 10, 28,  1,  9,  0,  0,113,  0,   0,  0,0,        0
143, 19,  3,  1,  9,  0,144,114,  0,   0,  0,0,        0
144, 19,  3,  1,  9,143,  0, 43,  0,   0,  0,0,        0
145, 15, 17,  1,  3,  0,  0,109,  0,   0,  0,0,        0
146, 17,  3,  1,  3,  0,  0,115,  0,   0,  0,0,        0
147,  9,  2,  1,  3,  0,  0,116,  0,   0,  0,0,        0
148, 27, 30,  1,  3,  0,  0,117,  0,   0,  0,0,        0
149, 34, 32,  1,  3,  0,  0,118,  0,   0,  0,0,        0
150,  8, 10,  1,  3,  0,  0,119,  0,   0,  0,0,        0
151, 37, 17,  1,  3,  0,  0,120,  0,   0,  0,0,        0
152, 35, 14,  1,  3,  0,  0,121,  0,   0,  0,0,        0
153,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
154,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
155,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
156,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
157,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
158,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
159,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
160,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
161,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
162,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
163,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
164,  0,  0,  1,  0,  0,  0,  1, 27,   0,  0,0,        0
165,  0,  0,  1,  0,  0,  0,  1, 27,   0,  0,0,        0
166,  0,  0,  1,  0,  0,  0,  1, 27,   0,  0,0,        0
167,  0,  0,  1,  0,  0,  0,  1, 11,   0,  0,0,        0
168,  0,  0,  1,  0,  0,  0,  1, 27,   0,  0,0,        0
169,  0,  0,  1,  0,  0,  0,  1, 37,   0,  0,0,        0
170,  0,  0,  1,  0,  0,  0,  1, 37,   0,  0,0,        0
171,  0,  0,  1,  0,  0,  0,  1, 37,   0,  0,0,        0
172,  0,  0,  1,  0,  0,  0,  1, 37,   0,  0,0,        0
173,  0,  0,  1,  0,  0,  0,  1, 27,   0,  0,0,        0
174,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
175,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
176,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
177,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
178,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
179,  0,  0,  1,  0,  0,  0,  1, 33,   0,  0,0,        0
180,  0,  0,  0,  1,  0,  0, 10,  0, 511,  0,0,        0
181,  0,  0,  0,  1,  0,  0, 12,  0, 522,  0,0,        0
182,  0,  0,  0,  1,  0,  0,  9,  0, 533,  0,1,        0
183,  0,  0,  0,  1,  0,  0, 17,  0, 544,  0,0,        0
184,  0,  0,  0,  1,  0,  0,  5,  0, 555,  0,0,        0
185,  0,  0,  0,  1,  0,  0, 12,  0, 566,  0,0,        0
186,  0,  0,  0,  1,  0,  0, 14,  0, 577,  0,3,        0
187,  0,  0,  0,  1,  0,  0,  9,  0, 588,  0,0,        0
188,  0,  0,  0,  1,  0,  0,  2,  0, 599,  0,0,        0
189,  0,  0,  0,  1,  0,  0,  7,  0, 523,  0,1,        0
190,  0,  0,  0,  1,  0,  0,  6,  0, 556,  0,0,        0
191,  0,  0,  0,  1,  0,  0, 16,  0, 589,  0,0,        0
192,  0,  0,  0,  1,  0,  0, 17,  0, 587,  0,1,        0
193,  0,  0,  0,  1,  0,  0,  7,  0, 554,  0,0,        0
194,  0,  0,  0,  1,  0,  0,  2,  0, 521,  0,0,        0
195,  0,  0,  0,  1,  0,  0,  2,  0, 534,  0,0,        0
196,  0,  0,  0,  1,  0,  0, 14,  0, 545,  0,0,        0
197,  0,  0,  0,  1,  0,  0, 18,  0, 556,  0,0,        0
198,  0,  0,  0,  1,  0,  0, 16,  0, 567,  0,0,        0
199,  0,  0,  0,  1,  0,  0, 15,  0, 590,  0,0,        0
200,  5, 26,  1, 13,  0,  0,  2, 88, 500,  0,0,        0
201,  2, 20,  1, 13,  0,  0,  3, 64, 510,  0,0,        0
202, 14, 16,  1, 13,  0,  0,  4, 54, 520,  0,0,        0
203, 22, 30,  1, 13,  0,  0,  5, 84, 530,  0,0,        0
204, 35, 21,  1, 13,  0,  0,  6, 74, 540,  0,0,        0
205, 17,  4,  1, 13,  0,  0,  7, 64, 550,  0,0,        0
206, 10, 12,  1, 13,  0,  0,  8, 54, 560,  0,0,        0
207,  2, 10,  1, 13,  0,  0,  9, 99, 570,  0,0,        0
208, 12,  3,  1, 13,  0,  0, 18, 80, 580,  0,0,        0
209, 10,  8,  1, 13,  0,  0, 16, 90, 590,  0,0,        0
210, 27, 18,  1, 14,  0,  0, 95,100, 500,  0,0,        0
211, 36, 29,  1, 14,  0,  0, 96, 75, 500,  0,0,        0
212, 12, 28,  1, 14,  0,  0, 98, 80, 500,  0,0,        0
213, 14, 34,  1, 14,  0,  0, 98, 80, 500,  0,0,        0
214,  8, 38,  1, 14,  0,  0, 98, 80, 500,  0,0,        0
215, 10, 27,  1, 14,  0,  0, 98, 80, 500,  0,0,        0
216, 26, 26,  1, 14,  0,  0, 95,100, 500,  0,0,        0
217, 26, 21,  1, 15,  0,  0,108, 80, 500,  0,0,        0
218, 29, 26,  1, 15,  0,  0,108, 80, 500,  0,0,        0
219, 26, 30,  1, 15,  0,  0,108, 80, 500,  0,0,        0
220, 20, 21,  1, 15,  0,  0,108, 80, 500,  0,0,        0
221, 38, 28,  1, 15,  0,  0, 99, 75, 500,  0,0,        0
222, 24, 22,  1, 15,  0,  0, 99, 75, 500,  0,0,        0
223, 33,  4,  1, 15,  0,  0, 94, 77, 500,  0,0,        0
224, 20, 10,  1, 15,  0,  0,103, 99, 500,  0,0,        0
225,  6, 14,  1, 15,  0,  0,105, 90, 500,  0,0,        0
226,  4, 15,  1, 15,  0,  0,105, 95, 500,  0,0,        0
227,  8, 14,  1, 15,  0,  0,105, 95, 500,  0,0,        0
228, 10, 14,  1, 15,  0,  0,105, 95, 500,  0,0,        0
229,  6,  3,  1, 15,  0,  0, 93, 65, 500,  0,0,        0
230,  5,  2,  1, 15,  0,  0, 93, 65, 500,  0,0,        0
231,  4,  2,  1, 15,  0,  0, 93, 65, 500,  0,0,        0
232, 12,  2,  1, 16,  0,  0, 98,120, 500,  0,0,        0
233, 10,  4,  1, 16,  0,  0, 98,120, 500,  0,0,        0
234, 24, 14,  1, 16,  0,  0,104, 99, 500,  0,0,        0
235, 20,  2,  1, 16,  0,  0,104, 99, 500,  0,0,        0
236, 39,  6,  1, 16,  0,  0,106, 75, 500,  0,0,        0
237, 24, 38,  1, 16,  0,  0,101,150, 500,  0,0,        0
238, 10, 30,  1, 16,  0,  0,101,150, 500,  0,0,        0
239,  9, 14,  1, 16,  0,  0,107,130, 500,  0,0,        0
240, 32, 40,  1, 16,  0,  0,107,130, 500,  0,0,        0
241, 16, 12,  1, 16,  0,  0,107,130, 500,  0,0,        0
242, 10, 20,  1, 16,  0,  0,106, 80, 500,  0,0,        0
243, 28, 23,  1, 16,  0,  0,102,110, 500,  0,0,        0
244, 36, 22,  1, 16,  0,  0,102,110, 500,  0,0,        0
245, 38, 30,  1, 16,  0,  0,102,110, 500,  0,0,        0
246, 26, 14,  1, 16,  0,  0,101,150, 500,  0,0,        0
247,  8, 28,  1, 16,  0,  0,101,150, 500,  0,0,        0
248, 18, 26,  1, 16,  0,  0,103, 60, 500,  0,0,        0
249, 24, 32,  1, 16,  0,  0,100,200, 500,  0,0,        0
250, 35, 28,  1, 16,  0,  0,100,200, 500,  0,0,        0
251,  0,  0,  1,  0,  0,  0, 31, 34, 500,  0,0,        0
252,  0,  0,  1,  0,  0,  0, 31, 34, 500,  0,0,        0
253,  0,  0,  1,  0,  0,  0, 31, 34, 500,  0,0,        0
254,  0,  0,  1,  0,  0,  0, 31, 34, 500,  0,0,        0
255, 20, 19,  2, 16,  0,  0, 41,255, 500,  0,0,        0
